"Ssciname","scommname","qseqid","sseqid","pident","length","mismatch","gapopen","qcovus","qstart","qend","sstart","send","evalue","bitscore","staxids","qlen","qcovs","annotated_tax","pmatchsel","sum_Reads"
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589780|gb|KC572797.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589766|gb|KC572796.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589752|gb|KC572795.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589738|gb|KC572794.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589724|gb|KC572793.1|",100,170,0,0,100,1,170,1252,1421,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589710|gb|KC572792.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589696|gb|KC572791.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589598|gb|KC572784.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589584|gb|KC572783.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589528|gb|KC572779.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589500|gb|KC572777.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589458|gb|KC572774.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507589150|gb|KC572752.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507588898|gb|KC572734.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507588842|gb|KC572730.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507588758|gb|KC572724.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507588716|gb|KC572721.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Balaenoptera physalus","Fin whale","98f2eee5cc4142147dc10600148935080b4c2653","gi|507588632|gb|KC572715.1|",100,170,0,0,100,1,170,1253,1422,1.99e-81,315,"9770",170,100,"Balaenoptera physalus","1",2922
"Oncorhynchus tshawytscha","Chinook salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|985566961|dbj|LC091628.1|",100,170,0,0,100,1,170,1,170,1.99e-81,315,"74940",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus tshawytscha","Chinook salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2329041622|gb|ON005616.1|",100,170,0,0,100,1,170,314,483,1.99e-81,315,"74940",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus tshawytscha","Chinook salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2305126625|gb|OL693876.1|",100,170,0,0,100,1,170,314,483,1.99e-81,315,"74940",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus tshawytscha","Chinook salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2305126393|gb|OL404930.1|",100,170,0,0,100,1,170,314,483,1.99e-81,315,"74940",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus tshawytscha","Chinook salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2264236735|dbj|LC717563.1|",100,170,0,0,100,1,170,185,354,1.99e-81,315,"74940",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus tshawytscha","Chinook salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|307640018|gb|HQ167665.1|",100,170,0,0,100,1,170,246,415,1.99e-81,315,"74940",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus tshawytscha","Chinook salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|14647165|ref|NC_002980.1|",100,170,0,0,100,1,170,1300,1469,1.99e-81,315,"74940",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus tshawytscha","Chinook salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2305126465|gb|OL457394.1|",99.412,170,1,0,100,1,170,314,483,9.26e-80,309,"74940",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus nerka","sockeye salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|1585113497|gb|MG993162.1|",98.235,170,3,0,100,1,170,314,483,2.01e-76,298,"8023",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus nerka","sockeye salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|1585113483|gb|MH003641.1|",98.235,170,3,0,100,1,170,314,483,2.01e-76,298,"8023",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus nerka","sockeye salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|1585113455|gb|MH003639.1|",98.235,170,3,0,100,1,170,314,483,2.01e-76,298,"8023",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus nerka","sockeye salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2305126639|gb|OL806599.1|",98.235,170,3,0,100,1,170,314,483,2.01e-76,298,"8023",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus clarkii henshawi","Lahontan cutthroat trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2305126522|gb|OL457427.1|",98.235,170,3,0,100,1,170,314,483,2.01e-76,298,"72053",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus clarkii henshawi","Lahontan cutthroat trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2305126507|gb|OL457422.1|",98.235,170,3,0,100,1,170,314,483,2.01e-76,298,"72053",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus clarkii henshawi","Lahontan cutthroat trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2305126493|gb|OL457420.1|",98.235,170,3,0,100,1,170,314,483,2.01e-76,298,"72053",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus mykiss gairdneri","Oncorhynchus mykiss gairdneri","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2305126128|gb|OK336457.1|",98.235,170,3,0,100,1,170,314,483,2.01e-76,298,"857570",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus mykiss newberrii","Great Basin redband trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2305125756|gb|OL339391.1|",98.235,170,3,0,100,1,170,314,483,2.01e-76,298,"2978582",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus mykiss newberrii","Great Basin redband trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2305125728|gb|OL339390.1|",98.235,170,3,0,100,1,170,314,483,2.01e-76,298,"2978582",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus kawamurae","Oncorhynchus kawamurae","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2268201689|dbj|LC717968.1|",98.235,170,3,0,100,1,170,185,354,2.01e-76,298,"1278982",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus kawamurae","Oncorhynchus kawamurae","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2268201688|dbj|LC717967.1|",98.235,170,3,0,100,1,170,185,354,2.01e-76,298,"1278982",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus nerka","sockeye salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|118722289|ref|NC_008615.1|",98.235,170,3,0,100,1,170,1318,1487,2.01e-76,298,"8023",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus clarkii henshawi","Lahontan cutthroat trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|62161280|ref|NC_006897.1|",98.235,170,3,0,100,1,170,1317,1486,2.01e-76,298,"72053",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus gilae","Gila trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|2088241430|ref|NC_056957.1|",97.647,170,4,0,100,1,170,314,483,9.33e-75,292,"64185",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus mykiss","rainbow trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|1935001868|gb|MT667254.1|",97.647,170,4,0,100,1,170,314,483,9.33e-75,292,"8022",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus mykiss","rainbow trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|1896498849|gb|MT410879.1|",97.647,170,4,0,100,1,170,314,483,9.33e-75,292,"8022",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus gorbuscha","pink salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|190349300|ref|NC_010959.1|",97.647,170,4,0,100,1,170,1445,1614,9.33e-75,292,"8017",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus kisutch","coho salmon","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|134303077|ref|NC_009263.1|",97.647,170,4,0,100,1,170,1316,1485,9.33e-75,292,"8019",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus mykiss","rainbow trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|82492328|gb|DQ288271.1|",97.647,170,4,0,100,1,170,314,483,9.33e-75,292,"8022",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus mykiss","rainbow trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|82492314|gb|DQ288270.1|",97.647,170,4,0,100,1,170,314,483,9.33e-75,292,"8022",170,100,"Oncorhynchus tshawytscha","1",2240
"Oncorhynchus mykiss","rainbow trout","98f92aa12195301ebbd47287eb23c45cffe10ffa","gi|82492300|gb|DQ288269.1|",97.647,170,4,0,100,1,170,314,483,9.33e-75,292,"8022",170,100,"Oncorhynchus tshawytscha","1",2240
"Balaenoptera acutorostrata","minke whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|1139382428|dbj|LC104804.1|",100,171,0,0,100,1,171,1,171,5.58e-82,316,"9767",171,100,"Balaenoptera acutorostrata","1",2148
"Balaenoptera acutorostrata","minke whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|2499294728|emb|OX465372.1|",99.415,171,1,0,100,1,171,325,495,2.59e-80,311,"9767",171,100,"Balaenoptera acutorostrata","1",2148
"Balaenoptera acutorostrata","minke whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|1878254304|gb|MT410935.1|",99.415,171,1,0,100,1,171,325,495,2.59e-80,311,"9767",171,100,"Balaenoptera acutorostrata","1",2148
"Balaenoptera acutorostrata","minke whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|62086594|dbj|AP006468.1|",99.415,171,1,0,100,1,171,325,495,2.59e-80,311,"9767",171,100,"Balaenoptera acutorostrata","1",2148
"Balaenoptera acutorostrata","minke whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|38707492|ref|NC_005271.1|",99.415,171,1,0,100,1,171,325,495,2.59e-80,311,"9767",171,100,"Balaenoptera acutorostrata","1",2148
"Balaenoptera bonaerensis","Antarctic minke whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|62184354|ref|NC_006926.1|",97.076,171,5,0,100,1,171,325,495,1.22e-73,289,"33556",171,100,"Balaenoptera acutorostrata","1",2148
"Megaptera novaeangliae","humpback whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|62184326|ref|NC_006927.1|",94.737,171,8,1,100,1,171,323,492,2.05e-66,265,"9773",171,100,"Balaenoptera acutorostrata","1",2148
"Megaptera novaeangliae","humpback whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|12700648|gb|AY012141.1|",94.737,171,8,1,100,1,171,246,415,2.05e-66,265,"9773",171,100,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|1358104095|gb|MF409243.1|",94.675,169,8,1,99,1,169,324,491,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|1018242739|dbj|LC146379.1|",94.675,169,8,1,99,1,169,1,168,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507590662|gb|KC572860.1|",94.675,169,8,1,99,1,169,1253,1420,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507590508|gb|KC572849.1|",94.675,169,8,1,99,1,169,1253,1420,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507590466|gb|KC572846.1|",94.675,169,8,1,99,1,169,1253,1420,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507590228|gb|KC572829.1|",94.675,169,8,1,99,1,169,1253,1420,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507590200|gb|KC572827.1|",94.675,169,8,1,99,1,169,1253,1420,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507590186|gb|KC572826.1|",94.675,169,8,1,99,1,169,1253,1420,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507589052|gb|KC572745.1|",94.675,169,8,1,99,1,169,1253,1420,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507588618|gb|KC572714.1|",94.675,169,8,1,99,1,169,1253,1420,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507588548|gb|KC572709.1|",94.675,169,8,1,99,1,169,1253,1420,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507588534|gb|KC572708.1|",94.675,169,8,1,99,1,169,1253,1420,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|1878254290|gb|MT410921.1|",94.675,169,8,1,99,1,169,324,491,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera edeni","pygmy Bryde's whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|91176188|ref|NC_007938.1|",94.675,169,8,1,99,1,169,322,489,2.65e-65,261,"9769",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|5819095|ref|NC_001321.1|",94.675,169,8,1,99,1,169,745,912,2.65e-65,261,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Megaptera novaeangliae","humpback whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|1358104137|gb|MF409246.1|",94.152,171,9,1,100,1,171,323,492,9.53e-65,259,"9773",171,100,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507589150|gb|KC572752.1|",94.083,169,9,1,99,1,169,1253,1420,1.23e-63,255,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507588898|gb|KC572734.1|",94.083,169,9,1,99,1,169,1253,1420,1.23e-63,255,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507588842|gb|KC572730.1|",94.083,169,9,1,99,1,169,1253,1420,1.23e-63,255,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507588758|gb|KC572724.1|",94.083,169,9,1,99,1,169,1253,1420,1.23e-63,255,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507588716|gb|KC572721.1|",94.083,169,9,1,99,1,169,1253,1420,1.23e-63,255,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Balaenoptera physalus","Fin whale","d8ce921b87ee2a3603e306e0c556b24194c9d7c6","gi|507588632|gb|KC572715.1|",94.083,169,9,1,99,1,169,1253,1420,1.23e-63,255,"9770",171,99,"Balaenoptera acutorostrata","1",2148
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684221|gb|MK790713.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684207|gb|MK790712.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684193|gb|MK790711.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684179|gb|MK790710.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684165|gb|MK790709.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684151|gb|MK790708.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684137|gb|MK790707.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684123|gb|MK790706.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684109|gb|MK790705.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684095|gb|MK790704.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684081|gb|MK790703.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684067|gb|MK790702.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684053|gb|MK790701.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684039|gb|MK790700.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684025|gb|MK790699.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624684011|gb|MK790698.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624683997|gb|MK790697.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624683983|gb|MK790696.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
"Globicephala macrorhynchus","short-finned pilot whale","5a410d1fde05dbeb2c71dca738549a9f69b1f869","gi|1624683969|gb|MK790695.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"38241",171,100,"Globicephala macrorhynchus","1",1497
