"Ssciname","scommname","qseqid","sseqid","pident","length","mismatch","gapopen","qcovus","qstart","qend","sstart","send","evalue","bitscore","staxids","qlen","qcovs","annotated_tax","pmatchsel"
"Anoplopoma fimbria","sablefish","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|394831190|ref|NC_018119.1|",100,161,0,0,100,1,161,323,483,1.87e-76,298,"229290",161,100,"Anoplopoma fimbria","1"
"Anoplopoma fimbria","sablefish","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|985563211|dbj|LC091894.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"229290",161,100,"Anoplopoma fimbria","1"
"Anoplopoma fimbria","sablefish","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|31076437|dbj|AB109301.1|",99.379,161,1,0,100,1,161,1160,1320,8.71e-75,292,"229290",161,100,"Anoplopoma fimbria","1"
"Erilepis zonifer","Erilepis zonifer","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|1790166409|dbj|AP006785.1|",97.516,161,4,0,100,1,161,323,483,8.77e-70,276,"270543",161,100,"Anoplopoma fimbria","1"
"Erilepis zonifer","Erilepis zonifer","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|1169287205|dbj|AP017436.1|",97.516,161,4,0,100,1,161,323,483,8.77e-70,276,"270543",161,100,"Anoplopoma fimbria","1"
"Erilepis zonifer","Erilepis zonifer","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|985563623|dbj|LC104538.1|",97.516,161,4,0,100,1,161,8,168,8.77e-70,276,"270543",161,100,"Anoplopoma fimbria","1"
"Erilepis zonifer","Erilepis zonifer","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|2491777011|gb|OQ846206.1|",97.516,161,4,0,100,1,161,8,168,8.77e-70,276,"270543",161,100,"Anoplopoma fimbria","1"
"Erilepis zonifer","Erilepis zonifer","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|813424868|ref|NC_026889.1|",97.516,161,4,0,100,1,161,323,483,8.77e-70,276,"270543",161,100,"Anoplopoma fimbria","1"
"Stichaeus nozawae","Stichaeus nozawae","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|1829772799|ref|NC_046850.1|",93.671,158,7,3,97,1,156,325,481,5.35e-57,233,"476920",161,97,"Anoplopoma fimbria","1"
"Stichaeus grigorjewi","Stichaeus grigorjewi","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|1783497572|ref|NC_045382.1|",93.671,158,7,3,97,1,156,325,481,5.35e-57,233,"291111",161,97,"Anoplopoma fimbria","1"
"Stichaeus grigorjewi | Stichaeus nozawae | Stichaeus sp. HUMZ:205628","Stichaeus grigorjewi;Stichaeus nozawae;Stichaeus sp. HUMZ:205628","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|906357464|dbj|AB972145.1|",93.671,158,7,3,97,1,156,8,164,5.35e-57,233,"291111;476920;1696896",161,97,"Anoplopoma fimbria","1"
"Stichaeus fuscus","Stichaeus fuscus","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|2235262324|ref|NC_063112.1|",93.671,158,7,3,97,1,156,325,481,5.35e-57,233,"1317005",161,97,"Anoplopoma fimbria","1"
"Stichaeus nozawae","Stichaeus nozawae","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|2216790261|gb|MT621232.1|",93.671,158,7,3,97,1,156,325,481,5.35e-57,233,"476920",161,97,"Anoplopoma fimbria","1"
"Stichaeus grigorjewi","Stichaeus grigorjewi","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|2216790247|gb|MT621231.1|",93.671,158,7,3,97,1,156,325,481,5.35e-57,233,"291111",161,97,"Anoplopoma fimbria","1"
"Zesticelus bathybius","Zesticelus bathybius","6fd008aa40762430b124e4174c9117e8e597a2cd","gi|985565805|dbj|LC036921.1|",91.975,162,10,3,99,1,159,8,169,3.22e-54,224,"1633456",161,99,"Anoplopoma fimbria","1"
"Oncorhynchus kisutch","coho salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|1585113469|gb|MH003640.1|",99.387,163,1,0,100,1,163,321,483,6.84e-76,296,"8019",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kisutch","coho salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|1561111033|dbj|LC458077.1|",99.387,163,1,0,100,1,163,8,170,6.84e-76,296,"8019",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kisutch","coho salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|1276392044|gb|MF621751.1|",99.387,163,1,0,100,1,163,321,483,6.84e-76,296,"8019",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kisutch","coho salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|1276392016|gb|MF621749.1|",99.387,163,1,0,100,1,163,321,483,6.84e-76,296,"8019",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kisutch","coho salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|985566959|dbj|LC091626.1|",99.387,163,1,0,100,1,163,8,170,6.84e-76,296,"8019",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kisutch","coho salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|2491777322|gb|OQ846517.1|",99.387,163,1,0,100,1,163,8,170,6.84e-76,296,"8019",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kisutch","coho salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|2305126537|gb|OL477728.1|",99.387,163,1,0,100,1,163,321,483,6.84e-76,296,"8019",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kisutch","coho salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|2305126479|gb|OL457409.1|",99.387,163,1,0,100,1,163,321,483,6.84e-76,296,"8019",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kisutch","coho salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|2305126379|gb|OL339395.1|",99.387,163,1,0,100,1,163,321,483,6.84e-76,296,"8019",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kisutch","coho salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|134303077|ref|NC_009263.1|",99.387,163,1,0,100,1,163,1323,1485,6.84e-76,296,"8019",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus keta","chum salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|985566566|dbj|LC069501.1|",98.16,163,2,1,100,1,163,8,169,5.32e-72,283,"8018",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus keta","chum salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|2440745881|gb|ON479157.1|",98.16,163,2,1,100,1,163,8,169,5.32e-72,283,"8018",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus keta","chum salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|2305126365|gb|OL339394.1|",98.16,163,2,1,100,1,163,321,482,5.32e-72,283,"8018",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus keta","chum salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|2305126350|gb|OL339393.1|",98.16,163,2,1,100,1,163,321,482,5.32e-72,283,"8018",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus keta","chum salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|385843132|ref|NC_017838.1|",98.16,163,2,1,100,1,163,321,482,5.32e-72,283,"8018",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus nerka","sockeye salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|1585113455|gb|MH003639.1|",97.546,163,4,0,100,1,163,321,483,6.89e-71,279,"8023",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus nerka","sockeye salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|2305126639|gb|OL806599.1|",97.546,163,4,0,100,1,163,321,483,6.89e-71,279,"8023",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kawamurae","Oncorhynchus kawamurae","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|2268201689|dbj|LC717968.1|",97.546,163,4,0,100,1,163,192,354,6.89e-71,279,"1278982",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus kawamurae","Oncorhynchus kawamurae","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|2268201688|dbj|LC717967.1|",97.546,163,4,0,100,1,163,192,354,6.89e-71,279,"1278982",163,100,"Oncorhynchus kisutch","0.994"
"Oncorhynchus nerka","sockeye salmon","c3cc25b4ae73c4840cc5f9c16fbe16560eb47e4a","gi|118722289|ref|NC_008615.1|",97.546,163,4,0,100,1,163,1325,1487,6.89e-71,279,"8023",163,100,"Oncorhynchus kisutch","0.994"
"Syngnathus leptorhynchus","bay pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2349422522|dbj|LC091882.2|",100,160,0,0,100,1,160,193,352,6.68e-76,296,"161587",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus leptorhynchus","bay pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|985563200|dbj|LC091883.1|",99.375,160,1,0,100,1,160,8,167,3.11e-74,291,"161587",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus leptorhynchus","bay pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2491777439|gb|OQ846634.1|",99.375,160,1,0,100,1,160,8,167,3.11e-74,291,"161587",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus californiensis","Syngnathus californiensis","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2491777273|gb|OQ846468.1|",99.375,160,1,0,100,1,160,8,167,3.11e-74,291,"320413",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus leptorhynchus","bay pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2491776844|gb|OQ846039.1|",99.375,160,1,0,100,1,160,8,167,3.11e-74,291,"161587",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus leptorhynchus","bay pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2248512097|ref|NC_063777.1|",99.375,160,1,0,100,1,160,324,483,3.11e-74,291,"161587",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus euchrous","chocolate pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2248512069|ref|NC_063775.1|",99.375,160,1,0,100,1,160,324,483,3.11e-74,291,"2576040",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus californiensis","Syngnathus californiensis","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2248512055|ref|NC_063774.1|",99.375,160,1,0,100,1,160,324,483,3.11e-74,291,"320413",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus californiensis","Syngnathus californiensis","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2491777206|gb|OQ846401.1|",98.75,160,2,0,100,1,160,8,167,1.45e-72,285,"320413",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus exilis","barcheek pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2491776889|gb|OQ846084.1|",98.75,160,2,0,100,1,160,8,167,1.45e-72,285,"350043",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus exilis","barcheek pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2248512111|ref|NC_063778.1|",98.75,160,2,0,100,1,160,324,483,1.45e-72,285,"350043",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus auliscus","barred pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2491777442|gb|OQ846637.1|",96.25,160,6,0,100,1,160,8,167,6.77e-66,263,"362380",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus auliscus","barred pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2491777425|gb|OQ846620.1|",96.25,160,6,0,100,1,160,8,167,6.77e-66,263,"362380",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus auliscus","barred pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2248512083|ref|NC_063776.1|",96.25,160,6,0,100,1,160,324,483,6.77e-66,263,"362380",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus fuscus","northern pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2557040035|gb|OR380082.1|",90.625,160,15,0,100,1,160,8,167,6.92e-51,213,"161586",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus fuscus","northern pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|1129799456|gb|KX686078.1|",90,160,16,0,100,1,160,8,167,3.22e-49,207,"161586",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus fuscus","northern pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2557039438|gb|OR379485.1|",90,160,16,0,100,1,160,8,167,3.22e-49,207,"161586",160,100,"Syngnathus leptorhynchus","1"
"Syngnathus fuscus","northern pipefish","f4e944177ae5bd3ba8bcf22d0dfd0fa79fc97733","gi|2095925738|gb|OK172580.1|",90,160,16,0,100,1,160,251,410,3.22e-49,207,"161586",160,100,"Syngnathus leptorhynchus","1"
"Spirinchus starksi","night smelt","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|985566937|dbj|LC091604.1|",100,161,0,0,100,1,161,8,168,1.87e-76,298,"443727",161,100,"Spirinchus starksi","1"
"Spirinchus starksi","night smelt","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2491777328|gb|OQ846523.1|",100,161,0,0,100,1,161,8,168,1.87e-76,298,"443727",161,100,"Spirinchus starksi","1"
"Spirinchus lanceolatus","Spirinchus lanceolatus","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|84095089|dbj|AB095998.1|",98.101,158,3,0,98,1,158,254,411,8.77e-70,276,"136040",161,98,"Spirinchus starksi","1"
"Spirinchus thaleichthys","longfin smelt","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2569353109|gb|OR482560.1|",97.468,158,4,0,98,1,158,322,479,4.08e-68,270,"260508",161,98,"Spirinchus starksi","1"
"Thaleichthys pacificus","eulachon","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2569353095|gb|OR482559.1|",97.468,158,4,0,98,1,158,322,479,4.08e-68,270,"240832",161,98,"Spirinchus starksi","1"
"Spirinchus thaleichthys","longfin smelt","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|985566945|dbj|LC091612.1|",97.468,158,4,0,98,1,158,8,165,4.08e-68,270,"260508",161,98,"Spirinchus starksi","1"
"Allosmerus elongatus","whitebait smelt","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|985566941|dbj|LC091608.1|",97.468,158,4,0,98,1,158,8,165,4.08e-68,270,"433393",161,98,"Spirinchus starksi","1"
"Thaleichthys pacificus","eulachon","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|985566936|dbj|LC091603.1|",97.468,158,4,0,98,1,158,8,165,4.08e-68,270,"240832",161,98,"Spirinchus starksi","1"
"Spirinchus lanceolatus","Spirinchus lanceolatus","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|985564991|dbj|LC021010.1|",97.468,158,4,0,98,1,158,8,165,4.08e-68,270,"136040",161,98,"Spirinchus starksi","1"
"Thaleichthys pacificus","eulachon","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2491776916|gb|OQ846111.1|",97.468,158,4,0,98,1,158,8,165,4.08e-68,270,"240832",161,98,"Spirinchus starksi","1"
"Thaleichthys pacificus","eulachon","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2329041664|gb|ON005619.1|",97.468,158,4,0,98,1,158,322,479,4.08e-68,270,"240832",161,98,"Spirinchus starksi","1"
"Thaleichthys pacificus","eulachon","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2314981658|ref|NC_066906.1|",97.468,158,4,0,98,1,158,322,479,4.08e-68,270,"240832",161,98,"Spirinchus starksi","1"
"Spirinchus lanceolatus","Spirinchus lanceolatus","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2264236642|dbj|LC715360.1|",97.468,158,4,0,98,1,158,322,479,4.08e-68,270,"136040",161,98,"Spirinchus starksi","1"
"Hypomesus pretiosus","Hypomesus pretiosus","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|985566938|dbj|LC091605.1|",96.273,161,6,0,100,1,161,8,168,1.9e-66,265,"300346",161,100,"Spirinchus starksi","1"
"Hypomesus pretiosus","Hypomesus pretiosus","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2491777304|gb|OQ846499.1|",96.273,161,6,0,100,1,161,8,168,1.9e-66,265,"300346",161,100,"Spirinchus starksi","1"
"Hypomesus transpacificus","Hypomesus transpacificus","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2483755297|gb|OQ793730.1|",96.273,161,6,0,100,1,161,254,414,1.9e-66,265,"137520",161,100,"Spirinchus starksi","1"
"Hypomesus transpacificus","Hypomesus transpacificus","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2483755295|gb|OQ793729.1|",96.273,161,6,0,100,1,161,254,414,1.9e-66,265,"137520",161,100,"Spirinchus starksi","1"
"Hypomesus transpacificus","Hypomesus transpacificus","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2483755293|gb|OQ793728.1|",96.273,161,6,0,100,1,161,254,414,1.9e-66,265,"137520",161,100,"Spirinchus starksi","1"
"Hypomesus transpacificus","Hypomesus transpacificus","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2459373154|ref|NC_072210.1|",96.273,161,6,0,100,1,161,322,482,1.9e-66,265,"137520",161,100,"Spirinchus starksi","1"
"Hypomesus pretiosus","Hypomesus pretiosus","5429d9e1abed6fffbfc249315da2673ce86c3e1b","gi|2314981644|ref|NC_066905.1|",96.273,161,6,0,100,1,161,322,482,1.9e-66,265,"300346",161,100,"Spirinchus starksi","1"
"Sebastes mystinus","Sebastes mystinus","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|2587926158|ref|NC_082760.1|",100,161,0,0,100,1,161,323,483,1.87e-76,298,"72088",161,100,"Sebastes mystinus","1"
"Sebastes mystinus","Sebastes mystinus","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|985563550|dbj|LC104465.1|",100,161,0,0,100,1,161,8,168,1.87e-76,298,"72088",161,100,"Sebastes mystinus","1"
"Sebastes mystinus","Sebastes mystinus","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|985563545|dbj|LC104460.1|",100,161,0,0,100,1,161,8,168,1.87e-76,298,"72088",161,100,"Sebastes mystinus","1"
"Sebastes joyneri","Sebastes joyneri","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|2307998591|dbj|LC729864.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"160817",161,100,"Sebastes mystinus","1"
"Sebastes owstoni","Sebastes owstoni","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|749111601|ref|NC_026191.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"160819",161,100,"Sebastes mystinus","1"
"Sebastes ventricosus","Sebastes ventricosus","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|2300590394|dbj|LC728297.1|",99.379,161,1,0,100,1,161,194,354,8.71e-75,292,"1508065",161,100,"Sebastes mystinus","1"
"Sebastes matsubarae","Sebastes matsubarae","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|2242463862|dbj|LC708230.1|",99.379,161,1,0,100,1,161,194,354,8.71e-75,292,"201704",161,100,"Sebastes mystinus","1"
"Sebastes melanops","black rockfish","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|2192932794|ref|NC_060710.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"72085",161,100,"Sebastes mystinus","1"
"Sebastes pachycephalus","Sebastes pachycephalus","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|575525211|gb|KF836442.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"201706",161,100,"Sebastes mystinus","1"
"Sebastes schlegelii","Schlegel's black rockfish","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|2125675819|dbj|LC049853.2|",99.379,161,1,0,100,1,161,194,354,8.71e-75,292,"214486",161,100,"Sebastes mystinus","1"
"Sebastes inermis","Sebastes inermis","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|584593629|ref|NC_023456.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"160818",161,100,"Sebastes mystinus","1"
"Sebastes pachycephalus","Sebastes pachycephalus","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|2064684333|dbj|LC640020.1|",99.379,161,1,0,100,1,161,194,354,8.71e-75,292,"201706",161,100,"Sebastes mystinus","1"
"Sebastes pachycephalus","Sebastes pachycephalus","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|2038422319|dbj|LC630824.1|",99.379,161,1,0,100,1,161,202,362,8.71e-75,292,"201706",161,100,"Sebastes mystinus","1"
"Sebastes elongatus","greenstriped rockfish","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|2030285401|gb|MW630168.1|",99.379,161,1,0,100,1,161,256,416,8.71e-75,292,"72070",161,100,"Sebastes mystinus","1"
"Sebastes ventricosus","Sebastes ventricosus","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|1983636118|dbj|LC605003.1|",99.379,161,1,0,100,1,161,214,374,8.71e-75,292,"1508065",161,100,"Sebastes mystinus","1"
"Sebastes oculatus","Patagonian redfish","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|2018133224|ref|NC_053985.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"72091",161,100,"Sebastes mystinus","1"
"Sebastes wakiyai","Sebastes wakiyai","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|1918447805|dbj|LC579207.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"2768245",161,100,"Sebastes mystinus","1"
"Sebastes baramenuke","Sebastes baramenuke","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|1918447602|dbj|LC579004.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"214491",161,100,"Sebastes mystinus","1"
"Sebastes wakiyai","Sebastes wakiyai","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|1918447601|dbj|LC579003.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"2768245",161,100,"Sebastes mystinus","1"
"Sebastes ruberrimus","yelloweye rockfish","7c5e9bf0dd9f9adf8b89659167a5fdd204d97fac","gi|154940277|gb|EU008930.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"72098",161,100,"Sebastes mystinus","1"
"Clupea pallasii","Pacific herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|985566912|dbj|LC091579.1|",100,165,0,0,100,1,165,8,172,1.15e-78,305,"30724",165,100,"Clupea pallasii","1"
"Clupea pallasii","Pacific herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|1848856272|dbj|LC552350.1|",99.394,165,1,0,100,1,165,8,172,5.37e-77,300,"30724",165,100,"Clupea pallasii","1"
"Clupea pallasii","Pacific herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|985564913|dbj|LC020932.1|",99.394,165,1,0,100,1,165,8,172,5.37e-77,300,"30724",165,100,"Clupea pallasii","1"
"Clupea pallasii","Pacific herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|148922558|ref|NC_009578.1|",99.394,165,1,0,100,1,165,322,486,5.37e-77,300,"30724",165,100,"Clupea pallasii","1"
"Clupea harengus","Atlantic herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|426259485|gb|KC193696.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","1"
"Clupea harengus","Atlantic herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|426259471|gb|KC193695.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","1"
"Clupea harengus","Atlantic herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|426259457|gb|KC193694.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","1"
"Clupea harengus","Atlantic herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|426259443|gb|KC193693.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","1"
"Clupea harengus","Atlantic herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|426259429|gb|KC193692.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","1"
"Clupea harengus","Atlantic herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|426259415|gb|KC193691.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","1"
"Clupea harengus","Atlantic herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|426259387|gb|KC193689.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","1"
"Clupea harengus","Atlantic herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|426259373|gb|KC193688.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","1"
"Clupea harengus","Atlantic herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|426259345|gb|KC193686.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","1"
"Clupea harengus","Atlantic herring","f7612efcc5304c28af27c31fddce4d740f073bc8","gi|426259331|gb|KC193685.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","1"
